0	0	0	0
1	0	0.526665	0.0277842
2	0	0.703764	0.0282994
3	0	0.860574	0.0629914
4	0	0.4521	0.0207375
5	0	0.730732	0.169422
6	0	0.581271	0.0591278
7	0	0.541881	0.175442
8	0	0.771797	0.306585
9	0	0.40465	0.865084
10	0	0.0811323	0.511572
11	0	0.0433318	0.46662
12	0	0.0920152	0.588235
13	0	0.0235373	0.200549
14	0	0.0427958	0.565029
15	0	0.0200645	0.259728
16	0	0.0130112	0.135498
17	0	0.0715869	0.768933
18	0	0.110206	0.61154
19	0	0.226756	0.425369
